lsoa,local-authority-code
E01008378,NET
E01008379,NET
E01008386,NET
E01008387,NET
E01008382,NET
E01008381,NET
E01008384,NET
E01008383,NET
E01008385,NET
E01008388,NET
E01008389,NET
E01008390,NET
E01008392,NET
E01008391,NET
E01008399,NET
E01008395,NET
E01008398,NET
E01008397,NET
E01008396,NET
E01033556,NET
E01008394,NET
E01008402,NET
E01008404,NET
E01008400,NET
E01008405,NET
E01008403,NET
E01008401,NET
E01008409,NET
E01008411,NET
E01008410,NET
E01008407,NET
E01008413,NET
E01008412,NET
E01008406,NET
E01033548,NET
E01033553,NET
E01008415,NET
E01008416,NET
E01033547,NET
E01008418,NET
E01008419,NET
E01008422,NET
E01008420,NET
E01008421,NET
E01008424,NET
E01008423,NET
E01008426,NET
E01008427,NET
E01008425,NET
E01008428,NET
E01008429,NET
E01008432,NET
E01008430,NET
E01008431,NET
E01008433,NET
E01008435,NET
E01008436,NET
E01008434,NET
E01008437,NET
E01008439,NET
E01008438,NET
E01033554,NET
E01033543,NET
E01033545,NET
E01008445,NET
E01008441,NET
E01008443,NET
E01008447,NET
E01008444,NET
E01008442,NET
E01008446,NET
E01008448,NET
E01008449,NET
E01008452,NET
E01008455,NET
E01008451,NET
E01008450,NET
E01008453,NET
E01008456,NET
E01008457,NET
E01008458,NET
E01008460,NET
E01008459,NET
E01008461,NTY
E01008464,NTY
E01008462,NTY
E01008466,NTY
E01008465,NTY
E01008468,NTY
E01008467,NTY
E01008463,NTY
E01008473,NTY
E01008469,NTY
E01008470,NTY
E01008472,NTY
E01008471,NTY
E01008474,NTY
E01008475,NTY
E01008480,NTY
E01008478,NTY
E01008476,NTY
E01008479,NTY
E01008477,NTY
E01008486,NTY
E01008482,NTY
E01008483,NTY
E01008485,NTY
E01008484,NTY
E01008481,NTY
E01008487,NTY
E01008492,NTY
E01008489,NTY
E01008490,NTY
E01008488,NTY
E01008491,NTY
E01008495,NTY
E01008496,NTY
E01008497,NTY
E01008498,NTY
E01008493,NTY
E01008494,NTY
E01008499,NTY
E01008500,NTY
E01008503,NTY
E01008507,NTY
E01008505,NTY
E01008501,NTY
E01008506,NTY
E01008502,NTY
E01008504,NTY
E01008509,NTY
E01008510,NTY
E01008511,NTY
E01008512,NTY
E01008508,NTY
E01008513,NTY
E01008516,NTY
E01008514,NTY
E01032649,NTY
E01032650,NTY
E01008518,NTY
E01008521,NTY
E01008517,NTY
E01008520,NTY
E01008522,NTY
E01008523,NTY
E01008519,NTY
E01008525,NTY
E01008526,NTY
E01008529,NTY
E01008530,NTY
E01008524,NTY
E01008527,NTY
E01008528,NTY
E01008534,NTY
E01008535,NTY
E01008537,NTY
E01008538,NTY
E01008532,NTY
E01008536,NTY
E01008531,NTY
E01008533,NTY
E01008543,NTY
E01008544,NTY
E01008545,NTY
E01008541,NTY
E01008540,NTY
E01008539,NTY
E01008542,NTY
E01008550,NTY
E01008548,NTY
E01008547,NTY
E01008549,NTY
E01008551,NTY
E01008546,NTY
E01008555,NTY
E01008556,NTY
E01008557,NTY
E01008552,NTY
E01008553,NTY
E01008554,NTY
E01008559,NTY
E01008561,NTY
E01008558,NTY
E01008560,NTY
E01008563,NTY
E01008562,NTY
E01008564,NTY
E01008570,NTY
E01008565,NTY
E01008567,NTY
E01032648,NTY
E01008568,NTY
E01008569,NTY
E01008572,NTY
E01008574,NTY
E01008571,NTY
E01008573,NTY
E01008575,NTY
E01008576,NTY
E01008580,NTY
E01008582,NTY
E01008577,NTY
E01008579,NTY
E01008581,NTY
E01008583,NTY
E01008578,NTY
E01008589,NTY
E01008584,NTY
E01008585,NTY
E01008587,NTY
E01008588,NTY
E01008586,NTY
E01008593,STY
E01008591,STY
E01008592,STY
E01008594,STY
E01008590,STY
E01008598,STY
E01008595,STY
E01008599,STY
E01008596,STY
E01008597,STY
E01008602,STY
E01008603,STY
E01008600,STY
E01008604,STY
E01008601,STY
E01008608,STY
E01008609,STY
E01008606,STY
E01008605,STY
E01008607,STY
E01008612,STY
E01008611,STY
E01008613,STY
E01008610,STY
E01008614,STY
E01008615,STY
E01008620,STY
E01008621,STY
E01008618,STY
E01008619,STY
E01008616,STY
E01008617,STY
E01008625,STY
E01033074,STY
E01008622,STY
E01008624,STY
E01008630,STY
E01008631,STY
E01008632,STY
E01008628,STY
E01008629,STY
E01008627,STY
E01008633,STY
E01008634,STY
E01008635,STY
E01008636,STY
E01008637,STY
E01008642,STY
E01008639,STY
E01008640,STY
E01008641,STY
E01008638,STY
E01008644,STY
E01008643,STY
E01008645,STY
E01008646,STY
E01008647,STY
E01008651,STY
E01008649,STY
E01008648,STY
E01008650,STY
E01008652,STY
E01008654,STY
E01008653,STY
E01008655,STY
E01008657,STY
E01008656,STY
E01008660,STY
E01008661,STY
E01008663,STY
E01008662,STY
E01008659,STY
E01008658,STY
E01008664,STY
E01008665,STY
E01008668,STY
E01008666,STY
E01008667,STY
E01008671,STY
E01008669,STY
E01008672,STY
E01008670,STY
E01008675,STY
E01008676,STY
E01008678,STY
E01008673,STY
E01008677,STY
E01008674,STY
E01008679,STY
E01008683,STY
E01008681,STY
E01008680,STY
E01008682,STY
E01008684,STY
E01008685,STY
E01008686,STY
E01008687,STY
E01008690,STY
E01008692,STY
E01008688,STY
E01008691,STY
E01008689,STY
E01008693,SND
E01008696,SND
E01008698,SND
E01008695,SND
E01008694,SND
E01008699,SND
E01008697,SND
E01008701,SND
E01008702,SND
E01008703,SND
E01008700,SND
E01008704,SND
E01008705,SND
E01008706,SND
E01008707,SND
E01008712,SND
E01008709,SND
E01008708,SND
E01008711,SND
E01008713,SND
E01033075,SND
E01008721,SND
E01008720,SND
E01008714,SND
E01008717,SND
E01008715,SND
E01008716,SND
E01008718,SND
E01008719,SND
E01008728,SND
E01008726,SND
E01008727,SND
E01008723,SND
E01008725,SND
E01008722,SND
E01008724,SND
E01008733,SND
E01008734,SND
E01008730,SND
E01008731,SND
E01008729,SND
E01008732,SND
E01008736,SND
E01008737,SND
E01008741,SND
E01008740,SND
E01008738,SND
E01008739,SND
E01008735,SND
E01008744,SND
E01008748,SND
E01008742,SND
E01008747,SND
E01008743,SND
E01008745,SND
E01008746,SND
E01008753,SND
E01008752,SND
E01008755,SND
E01008754,SND
E01008750,SND
E01008749,SND
E01008751,SND
E01008762,SND
E01008757,SND
E01008761,SND
E01008756,SND
E01008759,SND
E01008758,SND
E01008760,SND
E01008770,SND
E01008764,SND
E01008767,SND
E01008765,SND
E01008769,SND
E01008771,SND
E01008763,SND
E01008766,SND
E01008768,SND
E01008772,SND
E01008773,SND
E01008777,SND
E01008774,SND
E01008775,SND
E01008776,SND
E01008778,SND
E01008780,SND
E01008784,SND
E01008782,SND
E01008785,SND
E01008783,SND
E01008779,SND
E01008781,SND
E01008788,SND
E01008786,SND
E01008790,SND
E01008789,SND
E01008787,SND
E01008791,SND
E01008792,SND
E01008800,SND
E01032483,SND
E01008796,SND
E01008801,SND
E01008793,SND
E01008795,SND
E01008797,SND
E01032484,SND
E01008799,SND
E01008803,SND
E01008804,SND
E01008805,SND
E01033077,SND
E01008809,SND
E01008802,SND
E01008808,SND
E01008814,SND
E01008810,SND
E01008813,SND
E01033076,SND
E01008811,SND
E01008812,SND
E01008822,SND
E01008819,SND
E01008820,SND
E01008821,SND
E01008817,SND
E01008828,SND
E01008825,SND
E01008826,SND
E01008829,SND
E01008823,SND
E01008827,SND
E01008824,SND
E01008836,SND
E01008834,SND
E01008830,SND
E01008831,SND
E01008832,SND
E01008833,SND
E01008835,SND
E01008840,SND
E01008842,SND
E01008837,SND
E01008841,SND
E01008839,SND
E01008838,SND
E01008850,SND
E01008852,SND
E01008845,SND
E01008849,SND
E01008843,SND
E01008851,SND
E01008848,SND
E01008844,SND
E01008847,SND
E01008846,SND
E01008855,SND
E01008854,SND
E01008853,SND
E01008856,SND
E01008857,SND
E01008858,SND
E01008859,SND
E01008860,SND
E01008872,SND
E01008867,SND
E01008869,SND
E01008868,SND
E01008870,SND
E01008871,SND
E01008862,SND
E01008865,SND
E01008866,SND
E01008861,SND
E01008863,SND
E01008864,SND
E01008876,SND
E01008878,SND
E01008877,SND
E01008873,SND
E01008879,SND
E01008880,SND
E01008874,SND
E01008875,SND
E01008891,BIR
E01008893,BIR
E01008894,BIR
E01008889,BIR
E01008892,BIR
E01008890,BIR
E01008895,BIR
E01008896,BIR
E01008897,BIR
E01008898,BIR
E01008881,BIR
E01008882,BIR
E01008883,BIR
E01008884,BIR
E01008886,BIR
E01008885,BIR
E01008887,BIR
E01008888,BIR
E01008907,BIR
E01008905,BIR
E01008909,BIR
E01008910,BIR
E01008911,BIR
E01033636,BIR
E01008901,BIR
E01033637,BIR
E01008906,BIR
E01008913,BIR
E01033638,BIR
E01008914,BIR
E01008915,BIR
E01008899,BIR
E01008916,BIR
E01033628,BIR
E01008929,BIR
E01008928,BIR
E01008921,BIR
E01008918,BIR
E01008917,BIR
E01008925,BIR
E01008923,BIR
E01008924,BIR
E01008927,BIR
E01033629,BIR
E01008930,BIR
E01008931,BIR
E01008919,BIR
E01008920,BIR
E01008934,BIR
E01008937,BIR
E01008938,BIR
E01008941,BIR
E01008942,BIR
E01008944,BIR
E01008943,BIR
E01008939,BIR
E01008945,BIR
E01008940,BIR
E01008947,BIR
E01008946,BIR
E01008948,BIR
E01008949,BIR
E01008933,BIR
E01008932,BIR
E01008936,BIR
E01008935,BIR
E01008964,BIR
E01008963,BIR
E01008952,BIR
E01008953,BIR
E01008956,BIR
E01008958,BIR
E01008957,BIR
E01008960,BIR
E01008954,BIR
E01008955,BIR
E01008959,BIR
E01008961,BIR
E01008962,BIR
E01008965,BIR
E01008950,BIR
E01008951,BIR
E01008968,BIR
E01008973,BIR
E01008977,BIR
E01008976,BIR
E01008979,BIR
E01008980,BIR
E01008967,BIR
E01008978,BIR
E01008981,BIR
E01008966,BIR
E01008970,BIR
E01008972,BIR
E01008971,BIR
E01008969,BIR
E01008974,BIR
E01008975,BIR
E01008987,BIR
E01008991,BIR
E01033631,BIR
E01008994,BIR
E01008996,BIR
E01008997,BIR
E01008982,BIR
E01008986,BIR
E01008988,BIR
E01008989,BIR
E01008990,BIR
E01008995,BIR
E01008992,BIR
E01008984,BIR
E01033562,BIR
E01008998,BIR
E01009001,BIR
E01009005,BIR
E01009011,BIR
E01009013,BIR
E01009000,BIR
E01008999,BIR
E01009009,BIR
E01009007,BIR
E01009008,BIR
E01033632,BIR
E01009012,BIR
E01009002,BIR
E01009003,BIR
E01009006,BIR
E01009024,BIR
E01009014,BIR
E01009016,BIR
E01009015,BIR
E01009021,BIR
E01009018,BIR
E01009017,BIR
E01009020,BIR
E01009022,BIR
E01009019,BIR
E01009023,BIR
E01009025,BIR
E01033641,BIR
E01009026,BIR
E01009028,BIR
E01009029,BIR
E01009043,BIR
E01009037,BIR
E01009041,BIR
E01009039,BIR
E01009040,BIR
E01009042,BIR
E01009044,BIR
E01009045,BIR
E01009030,BIR
E01009046,BIR
E01009032,BIR
E01009031,BIR
E01009034,BIR
E01009035,BIR
E01009033,BIR
E01032589,BIR
E01009036,BIR
E01009049,BIR
E01009053,BIR
E01009058,BIR
E01009057,BIR
E01009060,BIR
E01009051,BIR
E01009054,BIR
E01033621,BIR
E01009059,BIR
E01009061,BIR
E01009056,BIR
E01009047,BIR
E01009062,BIR
E01009048,BIR
E01009050,BIR
E01009064,BIR
E01009069,BIR
E01009070,BIR
E01009075,BIR
E01009067,BIR
E01009065,BIR
E01009072,BIR
E01009068,BIR
E01009071,BIR
E01009073,BIR
E01009074,BIR
E01009077,BIR
E01009078,BIR
E01009066,BIR
E01009091,BIR
E01009095,BIR
E01009094,BIR
E01009081,BIR
E01009085,BIR
E01009087,BIR
E01009088,BIR
E01009092,BIR
E01009093,BIR
E01009079,BIR
E01009080,BIR
E01009082,BIR
E01009083,BIR
E01009084,BIR
E01009086,BIR
E01009090,BIR
E01009089,BIR
E01009098,BIR
E01009099,BIR
E01009100,BIR
E01009102,BIR
E01009104,BIR
E01009106,BIR
E01009096,BIR
E01009105,BIR
E01009097,BIR
E01009101,BIR
E01009103,BIR
E01009118,BIR
E01009111,BIR
E01009112,BIR
E01009114,BIR
E01009115,BIR
E01009117,BIR
E01009108,BIR
E01009107,BIR
E01009110,BIR
E01009113,BIR
E01009119,BIR
E01009116,BIR
E01009120,BIR
E01009109,BIR
E01009133,BIR
E01009122,BIR
E01009134,BIR
E01009135,BIR
E01009121,BIR
E01009123,BIR
E01009125,BIR
E01009136,BIR
E01009137,BIR
E01009124,BIR
E01009126,BIR
E01009127,BIR
E01009128,BIR
E01009130,BIR
E01009131,BIR
E01009129,BIR
E01009132,BIR
E01033640,BIR
E01009140,BIR
E01009141,BIR
E01009153,BIR
E01009138,BIR
E01033627,BIR
E01009139,BIR
E01009145,BIR
E01033622,BIR
E01009143,BIR
E01009146,BIR
E01009147,BIR
E01033616,BIR
E01033639,BIR
E01033623,BIR
E01009151,BIR
E01009152,BIR
E01009170,BIR
E01009163,BIR
E01033633,BIR
E01009159,BIR
E01009160,BIR
E01009169,BIR
E01009165,BIR
E01009164,BIR
E01009162,BIR
E01009158,BIR
E01009167,BIR
E01009166,BIR
E01009168,BIR
E01009171,BIR
E01009172,BIR
E01009173,BIR
E01009155,BIR
E01009157,BIR
E01009174,BIR
E01009161,BIR
E01033645,BIR
E01009186,BIR
E01009175,BIR
E01009177,BIR
E01009178,BIR
E01009189,BIR
E01009179,BIR
E01009182,BIR
E01009183,BIR
E01009184,BIR
E01009187,BIR
E01009185,BIR
E01009176,BIR
E01009188,BIR
E01009201,BIR
E01009203,BIR
E01009204,BIR
E01033644,BIR
E01009195,BIR
E01009197,BIR
E01033647,BIR
E01009199,BIR
E01009202,BIR
E01009192,BIR
E01009194,BIR
E01033561,BIR
E01009198,BIR
E01033649,BIR
E01009200,BIR
E01009217,BIR
E01009207,BIR
E01009211,BIR
E01009214,BIR
E01009208,BIR
E01009210,BIR
E01009209,BIR
E01009212,BIR
E01009213,BIR
E01009215,BIR
E01009216,BIR
E01009218,BIR
E01009205,BIR
E01009219,BIR
E01009206,BIR
E01009221,BIR
E01009230,BIR
E01009227,BIR
E01009229,BIR
E01009223,BIR
E01009228,BIR
E01009225,BIR
E01009231,BIR
E01009232,BIR
E01009233,BIR
E01009220,BIR
E01009222,BIR
E01009224,BIR
E01009226,BIR
E01009244,BIR
E01009236,BIR
E01009240,BIR
E01009239,BIR
E01009243,BIR
E01009238,BIR
E01009235,BIR
E01009248,BIR
E01009234,BIR
E01009237,BIR
E01009241,BIR
E01009242,BIR
E01009245,BIR
E01009246,BIR
E01009247,BIR
E01009250,BIR
E01009257,BIR
E01009259,BIR
E01009261,BIR
E01009254,BIR
E01009252,BIR
E01009260,BIR
E01009251,BIR
E01009253,BIR
E01009249,BIR
E01009256,BIR
E01009255,BIR
E01009258,BIR
E01009272,BIR
E01009273,BIR
E01009270,BIR
E01009276,BIR
E01009262,BIR
E01009274,BIR
E01009275,BIR
E01009278,BIR
E01009279,BIR
E01032591,BIR
E01009267,BIR
E01009264,BIR
E01009263,BIR
E01009269,BIR
E01009266,BIR
E01009265,BIR
E01009268,BIR
E01009271,BIR
E01009283,BIR
E01009289,BIR
E01009290,BIR
E01009295,BIR
E01009286,BIR
E01009293,BIR
E01009292,BIR
E01009284,BIR
E01009296,BIR
E01009294,BIR
E01009281,BIR
E01009282,BIR
E01009280,BIR
E01009288,BIR
E01033634,BIR
E01009291,BIR
E01009297,BIR
E01009298,BIR
E01009311,BIR
E01009301,BIR
E01009303,BIR
E01009302,BIR
E01009305,BIR
E01009308,BIR
E01009307,BIR
E01009300,BIR
E01009299,BIR
E01009304,BIR
E01009310,BIR
E01009309,BIR
E01009306,BIR
E01009317,BIR
E01009315,BIR
E01009318,BIR
E01009313,BIR
E01009316,BIR
E01009319,BIR
E01009320,BIR
E01009321,BIR
E01009322,BIR
E01009323,BIR
E01009324,BIR
E01009312,BIR
E01009314,BIR
E01009333,BIR
E01009332,BIR
E01009331,BIR
E01009328,BIR
E01009327,BIR
E01009329,BIR
E01009335,BIR
E01009325,BIR
E01009334,BIR
E01009326,BIR
E01033642,BIR
E01009337,BIR
E01009338,BIR
E01009339,BIR
E01009340,BIR
E01009341,BIR
E01009342,BIR
E01009343,BIR
E01009344,BIR
E01009360,BIR
E01009347,BIR
E01009349,BIR
E01009350,BIR
E01009352,BIR
E01033635,BIR
E01009361,BIR
E01009358,BIR
E01009348,BIR
E01009346,BIR
E01009345,BIR
E01009351,BIR
E01009353,BIR
E01009354,BIR
E01009355,BIR
E01009359,BIR
E01009379,BIR
E01009363,BIR
E01009364,BIR
E01009365,BIR
E01033650,BIR
E01009374,BIR
E01009368,BIR
E01009366,BIR
E01009371,BIR
E01009376,BIR
E01009380,BIR
E01009378,BIR
E01009362,BIR
E01009367,BIR
E01009372,BIR
E01009373,BIR
E01009375,BIR
E01009377,BIR
E01009397,BIR
E01033643,BIR
E01033648,BIR
E01009384,BIR
E01009390,BIR
E01009392,BIR
E01009391,BIR
E01009382,BIR
E01009393,BIR
E01009394,BIR
E01009395,BIR
E01009396,BIR
E01009399,BIR
E01009383,BIR
E01009385,BIR
E01009389,BIR
E01009413,BIR
E01009403,BIR
E01009406,BIR
E01009407,BIR
E01009410,BIR
E01009408,BIR
E01009409,BIR
E01009405,BIR
E01033646,BIR
E01009412,BIR
E01009411,BIR
E01009414,BIR
E01009400,BIR
E01009401,BIR
E01009404,BIR
E01009432,BIR
E01009433,BIR
E01009418,BIR
E01009417,BIR
E01009421,BIR
E01009430,BIR
E01009415,BIR
E01009423,BIR
E01009422,BIR
E01009416,BIR
E01009420,BIR
E01009425,BIR
E01009426,BIR
E01009429,BIR
E01009431,BIR
E01009427,BIR
E01009428,BIR
E01009424,BIR
E01009419,BIR
E01009451,BIR
E01009435,BIR
E01009440,BIR
E01009441,BIR
E01009448,BIR
E01009446,BIR
E01009450,BIR
E01009452,BIR
E01009454,BIR
E01009449,BIR
E01009455,BIR
E01009453,BIR
E01009437,BIR
E01009434,BIR
E01009436,BIR
E01009438,BIR
E01009439,BIR
E01009443,BIR
E01009442,BIR
E01009444,BIR
E01009447,BIR
E01009445,BIR
E01009473,BIR
E01009468,BIR
E01009465,BIR
E01009469,BIR
E01009467,BIR
E01009466,BIR
E01009471,BIR
E01009470,BIR
E01009472,BIR
E01009457,BIR
E01009474,BIR
E01009456,BIR
E01009459,BIR
E01009458,BIR
E01009460,BIR
E01009463,BIR
E01009462,BIR
E01009461,BIR
E01009464,BIR
E01009476,BIR
E01009478,BIR
E01009479,BIR
E01009481,BIR
E01009480,BIR
E01009483,BIR
E01009484,BIR
E01009482,BIR
E01009488,BIR
E01009487,BIR
E01009486,BIR
E01009485,BIR
E01009489,BIR
E01009490,BIR
E01009491,BIR
E01009492,BIR
E01009477,BIR
E01009475,BIR
E01009502,BIR
E01009506,BIR
E01009498,BIR
E01009494,BIR
E01009495,BIR
E01009493,BIR
E01009496,BIR
E01009497,BIR
E01009499,BIR
E01009500,BIR
E01009501,BIR
E01009503,BIR
E01009504,BIR
E01009505,BIR
E01009511,BIR
E01009513,BIR
E01009515,BIR
E01009518,BIR
E01009508,BIR
E01009514,BIR
E01009509,BIR
E01009512,BIR
E01009516,BIR
E01009517,BIR
E01009519,BIR
E01009521,BIR
E01009520,BIR
E01009507,BIR
E01009510,BIR
E01009527,COV
E01009528,COV
E01009529,COV
E01009530,COV
E01009522,COV
E01009525,COV
E01009524,COV
E01009526,COV
E01009531,COV
E01009523,COV
E01009532,COV
E01009535,COV
E01032528,COV
E01009537,COV
E01009538,COV
E01009540,COV
E01009539,COV
E01009542,COV
E01009541,COV
E01009543,COV
E01009536,COV
E01032527,COV
E01009544,COV
E01009552,COV
E01032534,COV
E01032530,COV
E01032529,COV
E01009550,COV
E01009548,COV
E01009549,COV
E01032535,COV
E01009562,COV
E01009553,COV
E01009554,COV
E01009555,COV
E01009558,COV
E01009556,COV
E01009557,COV
E01009559,COV
E01009560,COV
E01009563,COV
E01009561,COV
E01009570,COV
E01009574,COV
E01009564,COV
E01009565,COV
E01009569,COV
E01009566,COV
E01009575,COV
E01009568,COV
E01009567,COV
E01009571,COV
E01009572,COV
E01009573,COV
E01009576,COV
E01009582,COV
E01009581,COV
E01009578,COV
E01009583,COV
E01009580,COV
E01009584,COV
E01009585,COV
E01009577,COV
E01009579,COV
E01009586,COV
E01009598,COV
E01009588,COV
E01009587,COV
E01009589,COV
E01032587,COV
E01009593,COV
E01009592,COV
E01009596,COV
E01009594,COV
E01009591,COV
E01009590,COV
E01009597,COV
E01032538,COV
E01009605,COV
E01009609,COV
E01009608,COV
E01009610,COV
E01032536,COV
E01009607,COV
E01009599,COV
E01032537,COV
E01009604,COV
E01009606,COV
E01009616,COV
E01009615,COV
E01009618,COV
E01009611,COV
E01009612,COV
E01009614,COV
E01009613,COV
E01009617,COV
E01009620,COV
E01009619,COV
E01009621,COV
E01009631,COV
E01009623,COV
E01009624,COV
E01009622,COV
E01009625,COV
E01009628,COV
E01009629,COV
E01009630,COV
E01009632,COV
E01009626,COV
E01009627,COV
E01009635,COV
E01009633,COV
E01009637,COV
E01009639,COV
E01009640,COV
E01009641,COV
E01009634,COV
E01009638,COV
E01009636,COV
E01009642,COV
E01009647,COV
E01009651,COV
E01009652,COV
E01009646,COV
E01009643,COV
E01009648,COV
E01009650,COV
E01009644,COV
E01009649,COV
E01009653,COV
E01009645,COV
E01009661,COV
E01009662,COV
E01009656,COV
E01009654,COV
E01009655,COV
E01009658,COV
E01009657,COV
E01009659,COV
E01009660,COV
E01009663,COV
E01009664,COV
E01033058,COV
E01009667,COV
E01009670,COV
E01009668,COV
E01009672,COV
E01009669,COV
E01009665,COV
E01009671,COV
E01009666,COV
E01032532,COV
E01009681,COV
E01009682,COV
E01009683,COV
E01009674,COV
E01032531,COV
E01009676,COV
E01009679,COV
E01032533,COV
E01009689,COV
E01009688,COV
E01009690,COV
E01009691,COV
E01009692,COV
E01009693,COV
E01009694,COV
E01009684,COV
E01009685,COV
E01009687,COV
E01009686,COV
E01009705,COV
E01009704,COV
E01009698,COV
E01009697,COV
E01009706,COV
E01009695,COV
E01009699,COV
E01009696,COV
E01009701,COV
E01009700,COV
E01009702,COV
E01009703,COV
E01009713,COV
E01009715,COV
E01009707,COV
E01009717,COV
E01009716,COV
E01009718,COV
E01009708,COV
E01009710,COV
E01009709,COV
E01009711,COV
E01009712,COV
E01009714,COV
E01009727,DUD
E01009720,DUD
E01009728,DUD
E01009729,DUD
E01009724,DUD
E01009725,DUD
E01009726,DUD
E01009722,DUD
E01009721,DUD
E01009730,DUD
E01009723,DUD
E01009731,DUD
E01009719,DUD
E01009735,DUD
E01009736,DUD
E01009734,DUD
E01009737,DUD
E01009738,DUD
E01009739,DUD
E01009733,DUD
E01009732,DUD
E01009740,DUD
E01009744,DUD
E01009743,DUD
E01009741,DUD
E01009742,DUD
E01009745,DUD
E01009754,DUD
E01009747,DUD
E01009749,DUD
E01009748,DUD
E01009750,DUD
E01009751,DUD
E01009752,DUD
E01009753,DUD
E01009746,DUD
E01009758,DUD
E01009757,DUD
E01009756,DUD
E01009759,DUD
E01033187,DUD
E01009760,DUD
E01009762,DUD
E01009768,DUD
E01009766,DUD
E01009767,DUD
E01009769,DUD
E01009770,DUD
E01009764,DUD
E01009763,DUD
E01009765,DUD
E01009778,DUD
E01009771,DUD
E01009772,DUD
E01009774,DUD
E01009776,DUD
E01009777,DUD
E01009775,DUD
E01009773,DUD
E01009780,DUD
E01009779,DUD
E01009786,DUD
E01009784,DUD
E01009787,DUD
E01009789,DUD
E01009788,DUD
E01009782,DUD
E01009783,DUD
E01009781,DUD
E01009785,DUD
E01009790,DUD
E01009793,DUD
E01009791,DUD
E01009796,DUD
E01009797,DUD
E01009792,DUD
E01009794,DUD
E01009798,DUD
E01009795,DUD
E01009805,DUD
E01009804,DUD
E01009803,DUD
E01009802,DUD
E01009806,DUD
E01009799,DUD
E01009800,DUD
E01009801,DUD
E01009808,DUD
E01009811,DUD
E01009812,DUD
E01009809,DUD
E01009813,DUD
E01009807,DUD
E01009810,DUD
E01009822,DUD
E01009814,DUD
E01009819,DUD
E01009816,DUD
E01009817,DUD
E01009818,DUD
E01009820,DUD
E01009821,DUD
E01009815,DUD
E01009830,DUD
E01009823,DUD
E01009825,DUD
E01009827,DUD
E01009828,DUD
E01009829,DUD
E01009826,DUD
E01009824,DUD
E01009837,DUD
E01009835,DUD
E01009834,DUD
E01009836,DUD
E01009833,DUD
